date,temp,precip,rel_hum,air_pres
2023-03-14 14:00:00,277.166666666667,0.0,100.0,848.533333333333
2023-03-14 15:00:00,278.45,0.0,99.1833333333333,848.216666666667
2023-03-14 16:00:00,278.433333333333,0.6,98.1333333333333,848.316666666667
2023-03-14 17:00:00,277.933333333333,0.1,100.033333333333,848.783333333333
2023-03-14 18:00:00,276.566666666667,0.0,100.0,849.316666666667
2023-03-14 19:00:00,275.816666666667,0.0,100.0,850.533333333333
2023-03-14 20:00:00,274.8,0.0,100.0,851.75
2023-03-14 21:00:00,273.916666666667,0.0,99.9,852.483333333334
2023-03-14 22:00:00,273.583333333333,0.0,99.05,852.833333333333
2023-03-14 23:00:00,273.333333333333,0.0,100.016666666667,853.05
2023-03-15 00:00:00,273.066666666667,0.0,99.8166666666667,853.35
2023-03-15 01:00:00,272.5,0.0,100.1,853.816666666667
2023-03-15 02:00:00,272.05,0.0,99.8,854.016666666667
2023-03-15 03:00:00,271.233333333333,0.0,100.1,853.683333333333
2023-03-15 04:00:00,270.9,0.0,100.1,853.333333333333
2023-03-15 05:00:00,270.883333333333,0.0,100.1,853.85
2023-03-15 06:00:00,270.933333333333,0.0,100.1,854.816666666667
2023-03-15 07:00:00,270.633333333333,0.2,100.1,855.783333333333
2023-03-15 08:00:00,270.0,0.2,96.75,856.95
2023-03-15 09:00:00,270.55,0.0,87.0333333333333,857.783333333333
2023-03-15 10:00:00,270.766666666667,0.0,57.0166666666667,858.316666666667
2023-03-15 11:00:00,272.833333333333,0.0,33.0666666666667,858.883333333333
2023-03-15 12:00:00,273.516666666667,0.0,27.9333333333333,859.283333333334
2023-03-15 13:00:00,274.05,0.0,24.9333333333333,859.35
2023-03-15 14:00:00,274.5,0.0,23.2333333333333,858.9
2023-03-15 15:00:00,274.566666666667,0.0,23.25,858.85
2023-03-15 16:00:00,274.083333333333,0.0,26.2333333333333,859.116666666667
2023-03-15 17:00:00,273.45,0.0,31.3333333333333,859.383333333333
2023-03-15 18:00:00,272.833333333333,0.0,38.4333333333333,859.883333333333
2023-03-15 19:00:00,272.116666666667,0.0,46.7833333333333,860.65
2023-03-15 20:00:00,271.616666666667,0.0,45.1333333333333,861.083333333333
2023-03-15 21:00:00,270.933333333333,0.0,50.9,861.416666666667
2023-03-15 22:00:00,270.033333333333,0.0,57.8,861.783333333333
2023-03-15 23:00:00,269.233333333333,0.0,63.1,862.283333333333
2023-03-16 00:00:00,268.9,0.0,62.1833333333333,862.483333333334
2023-03-16 01:00:00,268.666666666667,0.0,62.8666666666667,862.683333333333
2023-03-16 02:00:00,268.683333333333,0.0,62.3333333333333,862.75
2023-03-16 03:00:00,268.616666666667,0.0,63.8333333333333,862.45
2023-03-16 04:00:00,268.783333333333,0.0,62.2833333333333,862.4
2023-03-16 05:00:00,268.6,0.0,64.3166666666667,862.5
2023-03-16 06:00:00,268.4,0.0,63.45,862.533333333333
2023-03-16 07:00:00,268.333333333333,0.0,63.0,862.466666666667
2023-03-16 08:00:00,269.8,0.0,56.4,862.9
2023-03-16 09:00:00,271.783333333333,0.0,49.05,863.216666666667
2023-03-16 10:00:00,273.583333333333,0.0,43.5,863.366666666667
2023-03-16 11:00:00,275.566666666667,0.0,37.8,863.566666666667
2023-03-16 12:00:00,277.416666666667,0.0,33.2666666666667,863.583333333333
2023-03-16 13:00:00,278.783333333333,0.0,28.65,863.416666666667
2023-03-16 14:00:00,279.633333333333,0.0,23.7833333333333,863.0
2023-03-16 15:00:00,280.15,0.0,22.65,862.766666666667
2023-03-16 16:00:00,278.766666666667,0.0,35.5,862.666666666667
2023-03-16 17:00:00,276.266666666667,0.0,49.45,862.75
2023-03-16 18:00:00,275.566666666667,0.0,51.0166666666667,863.05
2023-03-16 19:00:00,274.833333333333,0.0,54.1666666666667,863.566666666667
2023-03-16 20:00:00,274.216666666667,0.0,55.6166666666667,864.216666666667
2023-03-16 21:00:00,273.516666666667,0.0,57.25,864.833333333333
2023-03-16 22:00:00,272.95,0.0,60.4,865.283333333333
2023-03-16 23:00:00,272.266666666667,0.0,63.8333333333333,865.683333333333
2023-03-17 00:00:00,271.866666666667,0.0,63.5,865.783333333333
2023-03-17 01:00:00,271.683333333333,0.0,66.0833333333333,865.7
2023-03-17 02:00:00,271.283333333333,0.0,66.2,865.583333333333
2023-03-17 03:00:00,271.083333333333,0.0,69.55,865.366666666667
2023-03-17 04:00:00,270.833333333333,0.0,69.6666666666667,865.35
2023-03-17 05:00:00,270.716666666667,0.0,71.6,865.5
2023-03-17 06:00:00,270.583333333333,0.0,73.3833333333334,865.333333333333
2023-03-17 07:00:00,270.55,0.0,75.8,865.216666666667
2023-03-17 08:00:00,270.933333333333,0.0,75.3333333333333,865.3
2023-03-17 09:00:00,272.483333333333,0.0,66.25,865.433333333333
2023-03-17 10:00:00,275.45,0.0,54.3,865.166666666667
2023-03-17 11:00:00,277.633333333333,0.0,46.2166666666667,865.0
2023-03-17 12:00:00,279.216666666667,0.0,42.6333333333333,864.733333333333
2023-03-17 13:00:00,280.783333333333,0.0,38.9333333333333,864.133333333333
2023-03-17 14:00:00,282.166666666667,0.0,36.1833333333333,863.633333333333
2023-03-17 15:00:00,282.766666666667,0.0,36.3,863.183333333334
2023-03-17 16:00:00,282.816666666667,0.0,37.9833333333333,862.833333333333
2023-03-17 17:00:00,279.95,0.0,52.5833333333333,862.533333333333
2023-03-17 18:00:00,278.866666666667,0.0,57.6166666666667,862.583333333333
2023-03-17 19:00:00,277.383333333333,0.0,62.7333333333333,862.85
2023-03-17 20:00:00,276.4,0.0,67.1833333333333,863.116666666667
2023-03-17 21:00:00,275.533333333333,0.0,70.2833333333334,863.083333333333
2023-03-17 22:00:00,274.833333333333,0.0,73.8166666666667,863.083333333333
2023-03-17 23:00:00,274.233333333333,0.0,76.2833333333333,862.95
2023-03-18 00:00:00,273.666666666667,0.0,81.1666666666667,862.95
2023-03-18 01:00:00,273.283333333333,0.0,82.2666666666667,862.9
2023-03-18 02:00:00,273.066666666667,0.0,84.5833333333333,862.816666666667
2023-03-18 03:00:00,272.933333333333,0.0,85.2333333333333,862.533333333333
2023-03-18 04:00:00,272.716666666667,0.0,87.1666666666667,862.3
2023-03-18 05:00:00,272.45,0.0,89.45,862.233333333333
2023-03-18 06:00:00,272.5,0.0,89.3166666666667,862.116666666667
2023-03-18 07:00:00,272.466666666667,0.0,89.8666666666667,861.933333333333
2023-03-18 08:00:00,272.633333333333,0.0,91.15,861.883333333333
2023-03-18 09:00:00,274.05,0.0,83.2166666666667,862.066666666667
2023-03-18 10:00:00,276.633333333333,0.0,70.2,862.1
2023-03-18 11:00:00,279.166666666667,0.0,58.5833333333333,861.95
2023-03-18 12:00:00,281.333333333333,0.0,51.8,861.883333333333
2023-03-18 13:00:00,282.716666666667,0.0,47.9333333333333,861.333333333333
2023-03-18 14:00:00,284.2,0.0,42.65,860.85
2023-03-18 15:00:00,285.266666666667,0.0,37.5833333333333,860.783333333333
2023-03-18 16:00:00,284.316666666667,0.0,40.1666666666667,860.533333333333
2023-03-18 17:00:00,282.3,0.0,47.8833333333333,860.566666666667
2023-03-18 18:00:00,280.483333333333,0.0,58.35,860.883333333334
2023-03-18 19:00:00,278.583333333333,0.0,66.2333333333333,861.483333333333
2023-03-18 20:00:00,277.366666666667,0.0,71.55,861.9
2023-03-18 21:00:00,276.65,0.0,74.9666666666667,862.4
2023-03-18 22:00:00,276.366666666667,0.0,76.2833333333334,862.733333333333
2023-03-18 23:00:00,275.766666666667,0.0,78.0166666666667,862.916666666667
2023-03-19 00:00:00,275.383333333333,0.0,80.55,862.883333333333
2023-03-19 01:00:00,274.85,0.0,81.9,862.916666666667
2023-03-19 02:00:00,274.433333333333,0.0,83.2166666666667,863.0
2023-03-19 03:00:00,273.866666666667,0.0,86.55,862.95
2023-03-19 04:00:00,273.616666666667,0.0,88.45,862.883333333333
2023-03-19 05:00:00,273.6,0.0,89.1,862.9
2023-03-19 06:00:00,272.983333333333,0.0,92.9666666666667,862.833333333333
2023-03-19 07:00:00,272.416666666667,0.0,95.7333333333334,862.916666666667
2023-03-19 08:00:00,272.783333333333,0.0,95.5666666666667,863.316666666667
