date,sw_in,hs,rel_hum,temp,precip
2022-11-23 01:00:00,0.0,404.666666666667,86.2166666666667,261.966666666667,0.800000000000001
2022-11-23 02:00:00,-0.166666666666667,406.333333333333,85.5666666666667,261.866666666667,0.0
2022-11-23 03:00:00,0.0,408.666666666667,85.0833333333333,261.733333333333,0.0
2022-11-23 04:00:00,0.0,406.666666666667,83.3666666666667,261.616666666667,0.0
2022-11-23 05:00:00,0.0,407.333333333333,87.45,261.266666666667,0.0
2022-11-23 06:00:00,0.0,407.166666666667,88.9333333333333,261.0,0.0
2022-11-23 07:00:00,0.0,406.0,88.9666666666667,260.4,0.0
2022-11-23 08:00:00,27.3333333333333,407.166666666667,88.2833333333334,260.283333333333,0.0
2022-11-23 09:00:00,186.666666666667,381.166666666667,77.8666666666667,262.366666666667,0.0
2022-11-23 10:00:00,347.0,363.333333333333,63.6833333333333,264.0,0.0
2022-11-23 11:00:00,423.166666666667,330.166666666667,51.9666666666667,266.816666666667,0.0
2022-11-23 12:00:00,468.833333333333,325.166666666667,46.2166666666667,266.233333333333,0.0
2022-11-23 13:00:00,473.5,360.0,34.1666666666667,266.133333333333,0.0
2022-11-23 14:00:00,408.666666666667,375.0,36.1,265.833333333333,0.0
2022-11-23 15:00:00,272.333333333333,380.0,36.5,265.15,0.0
2022-11-23 16:00:00,28.5,396.333333333333,21.75,264.516666666667,0.0
2022-11-23 17:00:00,7.16666666666667,401.0,17.0,264.766666666667,0.0
2022-11-23 18:00:00,0.0,397.5,31.7,265.183333333333,0.0
2022-11-23 19:00:00,0.0,396.0,66.75,266.383333333333,0.0
2022-11-23 20:00:00,0.0,390.166666666667,77.1833333333333,266.75,0.0
2022-11-23 21:00:00,0.0,358.333333333333,84.2833333333333,265.916666666667,1.0
2022-11-23 22:00:00,0.0,384.0,83.65,266.266666666667,0.4
2022-11-23 23:00:00,0.0,422.0,89.7666666666667,265.35,0.8
2022-11-24 00:00:00,0.0,427.166666666667,84.5,264.4,1.4
2022-11-24 01:00:00,0.0,463.5,80.6833333333333,263.6,0.0
2022-11-24 02:00:00,0.0,455.5,83.0833333333333,263.333333333333,0.2
2022-11-24 03:00:00,0.0,449.0,87.7666666666667,263.666666666667,0.2
2022-11-24 04:00:00,0.0,438.166666666667,91.4166666666667,263.533333333333,0.4
2022-11-24 05:00:00,0.0,435.666666666667,90.3166666666667,263.433333333333,0.399999999999999
2022-11-24 06:00:00,0.0,442.5,93.3166666666667,263.1,0.2
2022-11-24 07:00:00,0.0,435.333333333333,85.6166666666667,263.25,0.2
2022-11-24 08:00:00,6.16666666666667,427.0,83.7833333333333,263.083333333333,0.0
2022-11-24 09:00:00,56.3333333333333,433.833333333333,88.3833333333334,262.666666666667,0.0
2022-11-24 10:00:00,285.666666666667,424.166666666667,75.0166666666667,263.716666666667,0.0
2022-11-24 11:00:00,369.0,413.5,74.8,263.966666666667,0.0
2022-11-24 12:00:00,374.333333333333,417.166666666667,76.2,264.483333333333,0.0
2022-11-24 13:00:00,231.5,397.5,88.6833333333333,263.966666666667,0.4
2022-11-24 14:00:00,230.166666666667,389.333333333333,85.65,263.816666666667,1.4
2022-11-24 15:00:00,138.5,450.833333333333,76.2666666666667,263.65,0.0
2022-11-24 16:00:00,51.8333333333333,462.333333333333,76.7666666666667,263.416666666667,0.0
2022-11-24 17:00:00,7.16666666666667,464.0,72.0666666666667,263.316666666667,0.0
2022-11-24 18:00:00,0.0,458.5,66.8666666666667,263.066666666667,0.0
2022-11-24 19:00:00,0.0,453.333333333333,53.4833333333333,263.216666666667,0.0
2022-11-24 20:00:00,0.0,438.833333333333,33.25,264.083333333333,0.0
2022-11-24 21:00:00,0.0,438.666666666667,20.9666666666667,265.05,0.0
2022-11-24 22:00:00,0.0,436.333333333333,14.2833333333333,265.933333333333,0.0
2022-11-24 23:00:00,0.0,435.666666666667,10.4,266.8,0.0
2022-11-25 00:00:00,0.0,436.666666666667,9.71666666666667,267.233333333333,0.0
2022-11-25 01:00:00,0.0,432.166666666667,11.1333333333333,267.766666666667,0.0
2022-11-25 02:00:00,0.0,427.666666666667,12.2666666666667,267.933333333333,0.0
2022-11-25 03:00:00,0.0,426.5,14.1666666666667,268.083333333333,0.0
2022-11-25 04:00:00,0.0,423.666666666667,16.3333333333333,268.116666666667,0.0
2022-11-25 05:00:00,0.0,423.666666666667,15.7166666666667,267.916666666667,0.0
2022-11-25 06:00:00,0.0,421.333333333333,19.4333333333333,267.883333333333,0.0
2022-11-25 07:00:00,0.0,417.666666666667,25.6833333333333,267.466666666667,0.0
2022-11-25 08:00:00,8.16666666666667,417.0,26.8166666666667,266.933333333333,0.0
2022-11-25 09:00:00,96.8333333333333,409.166666666667,31.3,267.183333333333,0.0
2022-11-25 10:00:00,275.166666666667,394.333333333333,31.4166666666667,268.483333333333,0.0
