date,temp,sw_in,rel_hum,air_pres,hs,precip,wind_dir,wind_speed
2023-06-10 01:00:00,276.483333333333,0.0,94.8166666666667,714.683333333333,138.166666666667,0.0,7.79710573196917,2.16986750956024
2023-06-10 02:00:00,276.483333333333,0.0,93.1333333333333,714.4,135.166666666667,0.0,5.87074123136824,3.40258070218365
2023-06-10 03:00:00,276.783333333333,0.0,83.55,713.983333333333,136.0,0.0,0.213872360031303,3.27964463860109
2023-06-10 04:00:00,276.733333333333,0.0,79.4166666666667,713.866666666667,134.5,0.0,344.531146045132,1.56347513318663
2023-06-10 05:00:00,276.383333333333,20.1666666666667,83.1833333333333,713.883333333333,136.833333333333,0.0,284.233247761906,1.42987132291841
2023-06-10 06:00:00,276.783333333333,200.0,83.1666666666667,713.9,133.5,0.0,266.157110130605,1.06305838582813
2023-06-10 07:00:00,278.0,412.166666666667,80.75,713.933333333333,106.0,0.0,225.320927143823,0.82097925859005
2023-06-10 08:00:00,277.65,649.0,82.65,713.933333333333,95.0,0.0,188.169144132559,2.47533197932429
2023-06-10 09:00:00,277.766666666667,920.333333333333,77.45,714.066666666667,92.8333333333333,0.0,181.355613084981,3.4350197804868
2023-06-10 10:00:00,278.666666666667,891.0,69.9833333333333,714.2,95.1666666666667,0.0,190.821821514569,2.37624637143134
2023-06-10 11:00:00,279.116666666667,862.333333333333,65.3333333333333,714.4,96.0,0.0,188.552375479315,2.23001123697087
2023-06-10 12:00:00,279.016666666667,550.166666666667,66.7333333333333,714.5,88.0,0.0,205.762387524558,3.13198701639613
2023-06-10 13:00:00,279.35,928.5,64.9833333333333,714.516666666667,69.5,0.0,205.163406962389,2.71944768416837
2023-06-10 14:00:00,278.966666666667,1029.5,70.15,714.5,69.3333333333333,0.0,184.553793110788,4.35809299676139
2023-06-10 15:00:00,280.183333333333,1115.66666666667,62.7166666666667,714.45,66.6666666666667,0.0,206.627174765015,2.43810603273056
2023-06-10 16:00:00,279.85,750.666666666667,64.6833333333333,714.5,67.3333333333333,0.0,298.630488776429,2.32928389471072
2023-06-10 17:00:00,279.9,657.833333333333,64.7666666666667,714.35,52.0,0.0,215.261840978424,3.30039548853075
2023-06-10 18:00:00,279.1,180.5,73.5,714.316666666667,49.3333333333333,0.0,199.447419168133,4.14653903799925
2023-06-10 19:00:00,,,,,,,,
2023-06-10 20:00:00,276.8,14.5,99.8,714.633333333333,70.8333333333333,0.0,214.860590387057,3.67698358485302
2023-06-10 21:00:00,276.533333333333,0.666666666666667,99.8,714.933333333333,69.1666666666667,0.0,210.169304050054,4.53902036008613
2023-06-10 22:00:00,275.683333333333,0.0,99.8,715.35,59.1666666666667,0.4,215.247906416402,2.86208041300195
2023-06-10 23:00:00,275.333333333333,0.0,99.8,715.35,67.3333333333333,0.2,233.705317211495,1.82668070370764
2023-06-11 00:00:00,275.766666666667,0.0,99.6333333333333,715.333333333333,71.1666666666667,0.0,232.161895644575,1.83249260130519
2023-06-11 01:00:00,275.483333333333,0.0,96.9,715.033333333333,73.6666666666667,0.0,251.098240384359,1.62067253802509
2023-06-11 02:00:00,274.966666666667,0.0,99.4333333333334,714.9,74.0,0.0,255.868386989621,1.43975092659536
2023-06-11 03:00:00,275.083333333333,0.0,97.5666666666667,714.9,71.6666666666667,0.0,283.863462005958,1.6307683546435
2023-06-11 04:00:00,274.8,0.0,99.15,714.683333333333,68.1666666666667,0.0,267.291072799911,1.72565858120899
2023-06-11 05:00:00,274.116666666667,9.66666666666667,99.8,714.7,70.0,0.0,230.622813492467,1.82347703197494
2023-06-11 06:00:00,274.466666666667,112.166666666667,99.8,714.75,72.6666666666667,0.0,221.148102928753,2.15911747013593
2023-06-11 07:00:00,274.983333333333,309.833333333333,99.8,714.716666666667,60.8333333333333,0.0,202.291375322751,1.8263843197776
2023-06-11 08:00:00,275.616666666667,596.5,99.8,714.916666666667,56.0,0.0,178.499596941379,2.56153487964444
2023-06-11 09:00:00,276.35,842.833333333334,97.1666666666667,715.166666666667,50.8333333333333,0.0,196.956803826714,3.79170286823229
2023-06-11 10:00:00,276.316666666667,781.166666666667,92.75,715.3,47.5,0.0,187.364889556979,4.40199488983234
2023-06-11 11:00:00,277.283333333333,818.166666666667,81.4,715.483333333334,30.8333333333333,0.0,196.431606536034,4.03712402571758
2023-06-11 12:00:00,277.55,645.166666666667,80.7333333333333,715.866666666667,34.6666666666667,0.0,198.950108312013,4.1404018243382
2023-06-11 13:00:00,277.983333333333,649.166666666667,74.15,716.016666666667,29.8333333333333,0.0,199.283433003247,4.09339475665653
2023-06-11 14:00:00,278.9,1331.66666666667,68.4833333333333,715.983333333333,22.8333333333333,0.0,195.674756942273,4.44801451256022
2023-06-11 15:00:00,279.383333333333,1142.0,63.5,715.816666666667,10.0,0.0,193.020837203944,3.51868292732147
2023-06-11 16:00:00,279.533333333333,628.0,64.85,715.616666666667,-10.0,0.0,195.523702766781,3.2726350314435
2023-06-11 17:00:00,278.9,604.0,72.3666666666667,715.616666666667,-5.0,0.0,199.976702673209,5.03506323650954
2023-06-11 18:00:00,277.133333333333,301.166666666667,91.75,715.883333333333,4.16666666666667,0.5,207.990201769225,5.56068838785297
2023-06-11 19:00:00,276.05,131.166666666667,92.1333333333333,715.65,-1.83333333333333,0.6,261.092292993118,0.789561662020575
2023-06-11 20:00:00,276.816666666667,31.5,83.4333333333333,715.95,8.83333333333333,0.0,258.051062234869,1.31802044078572
2023-06-11 21:00:00,276.6,0.833333333333333,83.6833333333333,716.0,14.1666666666667,0.0,263.121195486121,1.57857192859606
2023-06-11 22:00:00,276.45,0.0,84.35,716.0,16.1666666666667,0.0,288.478894039461,1.55909932412491
2023-06-11 23:00:00,275.666666666667,0.0,89.3166666666667,715.966666666667,25.1666666666667,0.0,313.330065386669,1.25367600145243
2023-06-12 00:00:00,275.183333333333,0.0,86.0333333333334,715.833333333333,21.3333333333333,0.0,352.921610327482,1.9766221725987
2023-06-12 01:00:00,,,,,,,,
2023-06-12 02:00:00,276.033333333333,0.0,85.05,715.2,21.8333333333333,0.0,1.32099092323261,3.49578921655059
2023-06-12 03:00:00,275.366666666667,0.0,81.2166666666667,715.016666666667,19.1666666666667,0.0,335.566025076742,2.91255358578953
2023-06-12 04:00:00,276.066666666667,0.0,72.1166666666667,714.733333333333,22.8333333333333,0.0,325.658805329929,1.65289772607317
2023-06-12 05:00:00,276.016666666667,9.33333333333333,70.9166666666667,714.5,20.1666666666667,0.0,325.436189890648,2.68833364278263
2023-06-12 06:00:00,276.25,149.666666666667,64.85,714.55,14.6666666666667,0.0,317.490820817724,1.89850244134168
2023-06-12 07:00:00,277.3,366.5,60.4,714.566666666667,8.66666666666667,0.0,241.750377298108,0.848086751328066
2023-06-12 08:00:00,278.25,603.0,53.5,714.716666666667,2.66666666666667,0.0,194.933136928152,0.99998355381279
2023-06-12 09:00:00,,,,,,,,
2023-06-12 10:00:00,278.75,1024.16666666667,50.6333333333333,714.816666666667,-16.1666666666667,0.0,172.725648804998,1.30502952969206
2023-06-12 11:00:00,279.233333333333,1152.33333333333,43.0,714.9,-22.6666666666667,0.0,350.314137449547,1.09150262888294
2023-06-12 12:00:00,279.383333333333,1251.33333333333,41.1833333333333,714.9,-17.6666666666667,0.0,334.4896849872,2.47481221421866
2023-06-12 13:00:00,279.8,1285.0,41.3666666666667,714.9,-14.6666666666667,0.0,311.547267365812,1.95939039396157
2023-06-12 14:00:00,280.083333333333,1251.5,37.2666666666667,714.85,-18.8333333333333,0.0,330.457966571171,2.21652747631862
2023-06-12 15:00:00,281.166666666667,1101.5,35.85,714.816666666667,-25.0,0.0,325.884809065169,0.918162269633481
2023-06-12 16:00:00,280.95,936.166666666667,44.0666666666667,714.566666666667,-12.8333333333333,0.0,269.947851551773,1.6506870868711
2023-06-12 17:00:00,280.616666666667,842.0,49.6833333333333,714.383333333333,-7.66666666666667,0.0,283.961697022424,1.79139083561418
2023-06-12 18:00:00,279.966666666667,591.0,64.1333333333333,714.3,-4.33333333333333,0.0,287.382681209898,1.92101498420183
2023-06-12 19:00:00,278.766666666667,104.666666666667,77.4333333333333,714.283333333334,7.0,0.0,217.662620987212,2.37532707689225
2023-06-12 20:00:00,277.45,35.1666666666667,95.85,714.2,12.8333333333333,0.0,210.659468428196,2.94501933027266
2023-06-12 21:00:00,276.683333333333,2.33333333333333,99.8,714.25,13.0,0.0,223.90304219058,1.68414908177412
2023-06-12 22:00:00,276.366666666667,0.0,99.8,714.3,11.5,0.0,245.012644353775,0.93599352893525
2023-06-12 23:00:00,275.8,0.0,99.8,714.0,12.0,0.0,305.301645432164,0.723784845303214
2023-06-13 00:00:00,275.85,0.0,99.3333333333333,713.833333333333,13.3333333333333,0.0,325.358878478556,0.71277489551111
2023-06-13 01:00:00,276.383333333333,0.0,93.0833333333333,713.483333333334,14.5,0.0,4.05324714239816,2.36500921743
2023-06-13 02:00:00,276.366666666667,0.0,90.1166666666667,713.183333333333,13.5,0.0,7.27765363681993,2.80751212380437
2023-06-13 03:00:00,275.616666666667,0.0,80.35,712.616666666667,10.8333333333333,0.0,344.716712408377,2.77192438069155
2023-06-13 04:00:00,275.5,0.0,92.6,712.166666666667,13.0,0.0,3.38603321800059,5.0263859661014
2023-06-13 05:00:00,275.633333333333,10.0,82.8666666666667,711.933333333333,13.1666666666667,0.0,0.849181572489215,4.03161296221102
2023-06-13 06:00:00,276.383333333333,149.0,67.3833333333333,711.983333333333,10.0,0.0,356.953017534418,2.71088485775106
2023-06-13 07:00:00,277.15,366.166666666667,63.8,712.083333333333,5.0,0.0,20.4579124750958,1.04069212178928
2023-06-13 08:00:00,277.566666666667,587.833333333333,66.3833333333334,712.183333333333,-0.833333333333333,0.0,61.0457560716121,1.09304738577636
2023-06-13 09:00:00,278.366666666667,885.666666666667,61.2333333333333,712.2,-7.83333333333333,0.0,22.3893202352275,0.0928198721720989
2023-06-13 10:00:00,278.35,864.333333333333,58.1833333333333,712.2,-14.1666666666667,0.0,310.685054929237,1.02981065856691
2023-06-13 11:00:00,279.05,1120.16666666667,47.1166666666667,712.2,-11.0,0.0,317.673761958229,0.829531656811921
2023-06-13 12:00:00,279.366666666667,1276.33333333333,50.0333333333333,712.083333333333,-20.6666666666667,0.0,342.878350764601,1.24872788783974
2023-06-13 13:00:00,279.983333333333,1298.16666666667,47.9166666666667,712.0,-24.3333333333333,0.0,349.399582006704,1.39053215453938
2023-06-13 14:00:00,280.3,1201.33333333333,46.1333333333333,711.766666666667,-17.3333333333333,0.0,7.69866605497151,1.7711540357173
