date,sw_in,hs,rel_hum,temp,wind_dir,wind_speed
2023-04-26 23:00:00,0.0,839.333333333333,63.15,273.066666666667,,
2023-04-27 00:00:00,0.0,836.166666666667,70.1,272.566666666667,,
2023-04-27 01:00:00,0.0,821.166666666667,72.2333333333333,272.383333333333,,
2023-04-27 02:00:00,0.0,824.833333333333,68.8333333333333,272.5,,
2023-04-27 03:00:00,0.0,812.833333333334,75.2666666666667,272.0,,
2023-04-27 04:00:00,0.166666666666667,814.833333333333,79.9,271.7,,
2023-04-27 05:00:00,0.0,810.166666666667,79.5666666666667,271.933333333333,,
2023-04-27 06:00:00,3.33333333333333,809.166666666667,84.4166666666667,272.383333333333,,
2023-04-27 07:00:00,33.8333333333333,813.666666666667,76.6666666666667,273.4,,
2023-04-27 08:00:00,59.6666666666667,812.5,82.8166666666667,273.316666666667,,
2023-04-27 09:00:00,150.666666666667,806.5,78.4166666666667,274.05,,
2023-04-27 10:00:00,185.333333333333,817.666666666667,66.6833333333333,275.983333333333,,
2023-04-27 11:00:00,266.333333333333,806.0,63.05,277.016666666667,,
2023-04-27 12:00:00,289.0,795.833333333333,51.9333333333333,278.716666666667,,
2023-04-27 13:00:00,321.0,787.0,54.8166666666667,278.833333333333,,
2023-04-27 14:00:00,428.0,791.5,44.85,280.766666666667,,
2023-04-27 15:00:00,324.833333333333,797.5,40.4,280.716666666667,,
2023-04-27 16:00:00,183.166666666667,801.333333333333,42.5,279.966666666667,,
2023-04-27 17:00:00,238.833333333333,783.166666666667,38.15,281.583333333333,,
2023-04-27 18:00:00,137.5,772.833333333333,36.7666666666667,282.016666666667,,
2023-04-27 19:00:00,58.0,767.5,42.2,280.466666666667,,
2023-04-27 20:00:00,3.83333333333333,789.0,58.4166666666667,276.766666666667,,
2023-04-27 21:00:00,0.0,789.833333333333,65.7666666666667,275.35,,
2023-04-27 22:00:00,0.0,790.5,68.4,275.0,,
2023-04-27 23:00:00,0.0,790.333333333333,69.4833333333333,274.816666666667,,
2023-04-28 00:00:00,0.0,786.5,65.8833333333333,274.9,,
2023-04-28 01:00:00,0.0,789.666666666667,66.1,274.65,,
2023-04-28 02:00:00,0.0,791.5,69.95,274.616666666667,,
2023-04-28 03:00:00,0.0,791.0,68.2166666666667,274.85,,
2023-04-28 04:00:00,0.0,791.166666666667,60.5166666666667,275.483333333333,,
2023-04-28 05:00:00,0.0,791.166666666667,65.45,275.133333333333,,
2023-04-28 06:00:00,2.83333333333333,778.333333333334,80.7333333333333,274.25,,
2023-04-28 07:00:00,11.5,754.666666666667,96.0666666666667,273.316666666667,,
2023-04-28 08:00:00,11.8333333333333,799.833333333333,97.3,273.366666666667,,
2023-04-28 09:00:00,19.5,835.666666666667,95.7333333333334,273.883333333333,,
2023-04-28 10:00:00,46.3333333333333,834.166666666667,97.25,273.716666666667,,
2023-04-28 11:00:00,75.3333333333333,847.833333333334,96.35,274.266666666667,,
2023-04-28 12:00:00,60.8333333333333,822.5,96.5833333333333,274.016666666667,,
2023-04-28 13:00:00,116.5,848.333333333333,87.3333333333333,275.666666666667,,
2023-04-28 14:00:00,114.166666666667,828.833333333333,87.0666666666667,276.5,,
2023-04-28 15:00:00,138.166666666667,835.666666666667,83.3,277.333333333333,,
2023-04-28 16:00:00,79.5,827.666666666667,93.2833333333333,276.433333333333,,
2023-04-28 17:00:00,62.5,802.0,84.35,276.316666666667,,
2023-04-28 18:00:00,26.5,788.0,89.4333333333333,276.083333333333,,
2023-04-28 19:00:00,8.16666666666667,823.666666666667,87.0333333333333,275.766666666667,,
2023-04-28 20:00:00,0.166666666666667,824.666666666667,94.15,275.55,,
2023-04-28 21:00:00,0.0,826.666666666667,97.25,274.383333333333,,
2023-04-28 22:00:00,0.0,828.5,89.7333333333333,275.316666666667,,
2023-04-28 23:00:00,0.0,809.166666666667,94.1,275.0,,
2023-04-29 00:00:00,0.0,807.333333333333,97.3,275.033333333333,,
2023-04-29 01:00:00,0.0,790.5,97.3833333333333,274.383333333333,,
2023-04-29 02:00:00,0.0,813.333333333334,93.85,275.05,,
2023-04-29 03:00:00,0.0,812.333333333333,95.7,275.0,,
2023-04-29 04:00:00,0.0,806.833333333333,93.85,275.416666666667,,
