date,value_mean,value_min,value_max,n
2023-02-27,0.027471289146709474,0.0048602673147023,0.06455042527339,31
2023-02-28,0.04285070356288947,0.0047083839611178,0.0847509113001215,31
2023-03-01,0.03528593266178022,0.00273390036452,0.0829283110571081,31
2023-03-02,0.043953082742131416,0.0012150668286755,0.0962940461725394,31
2023-03-03,0.07847469917297059,0.0171628189550425,0.146415552855407,31
2023-03-04,0.07632383490769407,0.0060753341433778,0.1550729040097205,31
2023-03-05,0.04175322384666635,0.0019744835965978,0.1038882138517618,31
2023-03-06,0.016545486614666996,0.0,0.051640340218712,31
2023-03-07,0.004443812958099764,0.0,0.0194410692588092,31
2023-03-08,0.0016854152784854482,0.0,0.0094167679222357,31
2023-03-09,0.08212479912201617,0.0341737545565006,0.1590218712029161,31
2023-03-10,0.07722533610316304,0.024149453219927,0.1737545565006075,31
2023-03-11,0.03617273546819264,0.00273390036452,0.109052247873633,31
2023-03-12,0.06888645004507502,0.0167071688942891,0.1626670716889429,31
2023-03-13,0.2240279465370595,0.0604495747266099,0.3999088699878493,31
2023-03-14,0.23825108768079015,0.0756379100850546,0.420868772782503,31
2023-03-15,0.05592737036020848,0.0116950182260024,0.1471749696233293,31
2023-03-16,0.019127503625602584,0.0022782503037667,0.0590826245443499,31
2023-03-17,0.11959099282718612,0.0293134872417983,0.2050425273390036,31
2023-03-18,0.16462685689648407,0.0534629404617253,0.2890340218712029,31
2023-03-19,0.13434817543997174,0.0581713244228432,0.2332928311057108,31
2023-03-20,0.1587328028848038,0.0721445929526124,0.2604799513973268,31
2023-03-21,0.16904617253948964,0.0665249088699878,0.2926792223572296,31
2023-03-22,0.2273301846117665,0.0844471445929526,0.3815309842041312,31
2023-03-23,0.322556147846196,0.1409477521263669,0.5021263669501823,31
2023-03-24,0.42795829577078354,0.2414945321992709,0.6585662211421628,31
2023-03-25,0.3473033355544232,0.1985115431348724,0.5838396111786148,31
2023-03-26,0.18082448163681256,0.087636695018226,0.31455042527339,31
2023-03-27,0.08642652765256922,0.0186816524908869,0.165097205346294,31
2023-03-28,0.04082722533610311,0.0001518833535844,0.0888517618469015,31
2023-03-29,0.1035648492925175,0.0407047387606318,0.2375455650060753,31
2023-03-30,0.24481636812605337,0.0972053462940461,0.5098724179829891,31
2023-03-31,0.1989818915846823,0.0935601458080194,0.3809234507897934,31
2023-04-01,0.13903206208599533,0.0656136087484811,0.2521263669501822,31
2023-04-02,0.10854760318269113,0.0394896719319562,0.2345078979343864,31
2023-04-03,0.07606906283071373,0.0106318347509113,0.1575030376670717,31
2023-04-04,0.053556030259083565,0.0031895504252733,0.0806500607533414,31
2023-04-05,0.050640849762865946,0.0180741190765492,0.0763973268529769,31
2023-04-06,0.039955120918747256,0.0141251518833535,0.0628797083839611,31
2023-04-07,0.08545153451181746,0.0493620899149453,0.1654009720534629,31
2023-04-08,0.05099851056324222,0.0176184690157958,0.1248481166464155,31
2023-04-09,0.07815623407674514,0.0302247873633049,0.181044957472661,31
