date,value_mean,value_min,value_max,n
2023-04-09,0.9324736971591485,0.8024525198145656,0.9910273665320772,31
2023-04-10,0.9259661258966604,0.7688051443098549,0.986989681471512,31
2023-04-11,0.9171816282917746,0.7127261851353373,0.9781665918947212,31
2023-04-12,0.9135781029151411,0.6917900403768507,0.9759234335277404,31
2023-04-13,0.9099842255314838,0.6832660385823239,0.975026170180948,31
2023-04-14,0.9656097290361173,0.8944220128607746,0.9982054733064154,31
2023-04-15,0.9683063430729822,0.9010019440705848,0.9986541049798116,31
2023-04-16,0.9531927620756692,0.8649618663077613,0.9973082099596232,31
2023-04-17,0.9555372243689007,0.8689995513683266,0.9976072977418872,31
2023-04-18,0.9316970337245595,0.7882458501570211,0.9965604905039628,31
2023-04-19,0.9111178647061945,0.7001644982802453,0.984297891431135,31
2023-04-20,0.9064868280775892,0.6877523553162853,0.9769702407656649,31
2023-04-21,0.9074275073927747,0.6949304620906236,0.9825033647375504,31
2023-04-22,0.9035779581952464,0.6853596530581726,0.977717960221325,31
2023-04-23,0.8945426127729779,0.667414386122327,0.9699416778824586,31
2023-04-24,0.8893326965657969,0.6548526992672349,0.9691939584267982,31
2023-04-25,0.9152472057000343,0.7507103334828772,0.993868700463586,31
2023-04-26,0.9093571059880268,0.7426349633617467,0.9925228054433975,31
2023-04-27,0.8909487353893206,0.6733961417676088,0.9798115746971736,31
2023-04-28,0.8851165236351709,0.6599371915657245,0.9727830118139674,31
2023-04-29,0.9287736918527523,0.7740391804994766,0.99342006879019,31
2023-04-30,0.9050251571416856,0.7209510991475998,0.9917750859877374,31
2023-05-01,0.8864382986729186,0.6886496186630776,0.9884851203828324,31
2023-05-02,0.8888310009310313,0.686556004187229,0.9895319276207568,31
2023-05-03,0.8885898011066248,0.6847614774936444,0.990429190967549,31
2023-05-04,0.8706252381848265,0.6647225960819501,0.9825033647375504,31
2023-05-05,0.857778935536935,0.6346642739644085,0.9727830118139674,31
2023-05-06,0.8421009469505105,0.6129804097502617,0.9665021683864214,31
2023-05-07,0.8283429089663623,0.5953342305966801,0.961716763870196,31
2023-05-08,0.8204026107468994,0.5676686107372514,0.968296695080006,31
2023-05-09,0.8068520046117407,0.5450874831763123,0.9603708688500074,31
2023-05-10,0.787502954697849,0.4999252280544339,0.949454164797368,31
2023-05-11,0.9046778293945402,0.7145207118289217,0.999700912217736,31
2023-05-12,0.9354645749817895,0.7813668311649469,0.999850456108868,31
2023-05-13,0.85678519226038,0.5983251084193211,0.9983550171975476,31
2023-05-14,0.8219366416301248,0.5241513384178257,0.98758785703604,31
2023-05-15,0.8161623178338326,0.5154777927321669,0.984297891431135,31
2023-05-16,0.8036922869120151,0.4985793330342455,0.9787647674592492,31
2023-05-17,0.8026213596916502,0.4948407357559444,0.9784656796769852,31
2023-05-18,0.7959497725485656,0.4846717511589651,0.9760729774188724,31
2023-05-19,0.7721337018866651,0.4552116046059518,0.9635112905637804,31
2023-05-20,0.7588918315267467,0.4333781965006729,0.95543592044265,31
2023-05-21,0.7481632633371443,0.4131897711978465,0.9505009720352924,31
2023-05-22,0.7326637626207808,0.3897113802901151,0.94302377747869,31
2023-05-23,0.7068505574127941,0.3529235830716315,0.9258262299985046,31
2023-05-24,0.6724699344418877,0.4387617765814266,0.7961716763870196,31
2023-05-25,0.7627510287172511,0.5721549274712128,0.8915806789292657,31
